"id","popular_match","name","region","group_title","tvg_id","stream_url","last_status","score"
"estrella_news_us","Estrella TV","Estrella News","US","XUMO🇺🇸: Latino","XUMO_99991776","https://dbrb49pjoymg4.cloudfront.net/10001/99991776/hls/playlist.m3u8?ads.xumo_channelId=99991776&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=EstrellaNews&ads.csid=xumo_[PLATFORM]_EstrellaNews_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=es&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=2641&ads.xumo_contentName=EstrellaNews&ads.xumo_providerId=2641&ads.xumo_providerName=EstrellaNews&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99991776&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","12"
"estrella_news_1080p_us","Estrella TV","Estrella News (1080p)","US","News","EstrellaNews.us@SD","https://estrella-news-oando.amagi.tv/playlist.m3u8","206","7"
"estrella_news_us_us","Estrella TV","Estrella News (US)","US","General","","https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00567-estrellamedia-estrellanews-lgus/playlist.m3u8","200","0"
"estrella_tv_1080p_us","Estrella TV","Estrella TV (1080p)","US","Entertainment","EstrellaTV.us@SD","https://estrellatv-oando.amagi.tv/playlist.m3u8","206","9"
"bbc_food_us_2","Food Network","BBC Food","US","XUMO🇺🇸: Food","XUMO_99951177","https://dbrb49pjoymg4.cloudfront.net/10001/99951177/hls/playlist.m3u8?ads.xumo_channelId=99951177&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=BBCFood&ads.csid=xumo_[PLATFORM]_BBCFood_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=3824&ads.xumo_contentName=BBCFood&ads.xumo_providerId=3824&ads.xumo_providerName=BBCFood&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99951177&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","17"
"new_k_food_us_us","Food Network","New K Food (US)","US","General","","https://newidco-newkfood-1-us.lg.wurl.tv/playlist.m3u8","206","13"
"xumo_free_food_tv_us","Food Network","Xumo Free Food TV","US","XUMO🇺🇸: Food","XUMO_9995117","https://dbrb49pjoymg4.cloudfront.net/10001/9995117/hls/master.m3u8?ads.xumo_channelId=9995117&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=XumoFreeFoodTV&ads.csid=xumo_[PLATFORM]_xumofreefoodtv_ssai&ads._fw_is_lat=0&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=5&ads.xumo_contentName=XumoFreeFoodTV&ads.xumo_providerId=5&ads.xumo_providerName=XumoFreeFoodTV&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=9995117&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","8"
"fox_13_us_geo_us","FOX","Fox 13 (US) Geo","US","General","","https://amg01438-ewscripps-amg01438c10-lg-us-4342.playouts.now.amagi.tv/playlist.m3u8","206","13"
"fox_17_us_geo_us","FOX","Fox 17 (US) Geo","US","General","","https://amg01438-ewscripps-amg01438c37-lg-us-4316.playouts.now.amagi.tv/playlist.m3u8","206","13"
"fox_local_atlanta_us","FOX","FOX LOCAL Atlanta","US","XUMO🇺🇸: Local News","XUMO_99951426","https://dbrb49pjoymg4.cloudfront.net/10001/99951426/hls/playlist.m3u8?ads.xumo_channelId=99951426&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=FoxAtlanta&ads.csid=xumo_[PLATFORM]_FoxAtlanta_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=4161&ads.xumo_contentName=FoxAtlanta&ads.xumo_providerId=4161&ads.xumo_providerName=FoxAtlanta&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99951426&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","16"
"fox_local_chicago_us","FOX","FOX LOCAL Chicago","US","XUMO🇺🇸: Local News","XUMO_99951415","https://dbrb49pjoymg4.cloudfront.net/10001/99951415/hls/playlist.m3u8?ads.xumo_channelId=99951415&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=FoxChicago&ads.csid=xumo_[PLATFORM]_FoxChicago_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=4149&ads.xumo_contentName=FoxChicago&ads.xumo_providerId=4149&ads.xumo_providerName=FoxChicago&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99951415&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","16"
"fox_local_dallas_fort_worth_us","FOX","FOX LOCAL Dallas-Fort Worth","US","XUMO🇺🇸: Local News","XUMO_99951418","https://dbrb49pjoymg4.cloudfront.net/10001/99951418/hls/playlist.m3u8?ads.xumo_channelId=99951418&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=FoxDallasFortWorth&ads.csid=xumo_[PLATFORM]_FoxDallasFortWorth_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=4152&ads.xumo_contentName=FoxDallasFortWorth&ads.xumo_providerId=4152&ads.xumo_providerName=FoxDallasFortWorth&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99951418&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","6"
"fox_local_detroit_us","FOX","FOX LOCAL Detroit","US","XUMO🇺🇸: Local News","XUMO_99951421","https://dbrb49pjoymg4.cloudfront.net/10001/99951421/hls/playlist.m3u8?ads.xumo_channelId=99951421&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=FoxDetroit&ads.csid=xumo_[PLATFORM]_FoxDetroit_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=4156&ads.xumo_contentName=FoxDetroit&ads.xumo_providerId=4156&ads.xumo_providerName=FoxDetroit&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99951421&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","16"
"fox_local_houston_us","FOX","FOX LOCAL Houston","US","XUMO🇺🇸: Local News","XUMO_99951423","https://dbrb49pjoymg4.cloudfront.net/10001/99951423/hls/playlist.m3u8?ads.xumo_channelId=99951423&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=FoxHouston&ads.csid=xumo_[PLATFORM]_FoxHouston_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=4158&ads.xumo_contentName=FoxHouston&ads.xumo_providerId=4158&ads.xumo_providerName=FoxHouston&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99951423&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","16"
"fox_local_los_angeles_us","FOX","FOX LOCAL Los Angeles","US","XUMO🇺🇸: Local News","XUMO_99951420","https://dbrb49pjoymg4.cloudfront.net/10001/99951420/hls/playlist.m3u8?ads.xumo_channelId=99951420&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=FoxLosAngeles&ads.csid=xumo_[PLATFORM]_FoxLosAngeles_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=4155&ads.xumo_contentName=FoxLosAngeles&ads.xumo_providerId=4155&ads.xumo_providerName=FoxLosAngeles&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99951420&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","12"
"fox_local_milwaukee_us","FOX","FOX LOCAL Milwaukee","US","XUMO🇺🇸: Local News","XUMO_99951429","https://dbrb49pjoymg4.cloudfront.net/10001/99951429/hls/playlist.m3u8?ads.xumo_channelId=99951429&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=FoxMilwaukee&ads.csid=xumo_[PLATFORM]_FoxMilwaukee_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=4164&ads.xumo_contentName=FoxMilwaukee&ads.xumo_providerId=4164&ads.xumo_providerName=FoxMilwaukee&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99951429&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","14"
"fox_local_minneapolis_us","FOX","FOX LOCAL Minneapolis","US","XUMO🇺🇸: Local News","XUMO_99951431","https://dbrb49pjoymg4.cloudfront.net/10001/99951431/hls/playlist.m3u8?ads.xumo_channelId=99951431&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=FoxMinneapolis&ads.csid=xumo_[PLATFORM]_FoxMinneapolis_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=4166&ads.xumo_contentName=FoxMinneapolis&ads.xumo_providerId=4166&ads.xumo_providerName=FoxMinneapolis&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99951431&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","12"
"fox_local_new_york_us","FOX","FOX LOCAL New York","US","XUMO🇺🇸: Local News","XUMO_99951427","https://dbrb49pjoymg4.cloudfront.net/10001/99951427/hls/playlist.m3u8?ads.xumo_channelId=99951427&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=FoxNewYork&ads.csid=xumo_[PLATFORM]_FoxNewYork_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=4162&ads.xumo_contentName=FoxNewYork&ads.xumo_providerId=4162&ads.xumo_providerName=FoxNewYork&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99951427&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","15"
"fox_local_orlando_us","FOX","FOX LOCAL Orlando","US","XUMO🇺🇸: Local News","XUMO_99951425","https://dbrb49pjoymg4.cloudfront.net/10001/99951425/hls/playlist.m3u8?ads.xumo_channelId=99951425&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=FoxOrlando&ads.csid=xumo_[PLATFORM]_FoxOrlando_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=4160&ads.xumo_contentName=FoxOrlando&ads.xumo_providerId=4160&ads.xumo_providerName=FoxOrlando&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99951425&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","16"
"fox_local_philadelphia_us","FOX","FOX LOCAL Philadelphia","US","XUMO🇺🇸: Local News","XUMO_99951424","https://dbrb49pjoymg4.cloudfront.net/10001/99951424/hls/playlist.m3u8?ads.xumo_channelId=99951424&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=FoxPhiladelphia&ads.csid=xumo_[PLATFORM]_FoxPhiladelphia_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=4159&ads.xumo_contentName=FoxPhiladelphia&ads.xumo_providerId=4159&ads.xumo_providerName=FoxPhiladelphia&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99951424&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","11"
"fox_local_phoenix_us","FOX","FOX LOCAL Phoenix","US","XUMO🇺🇸: Local News","XUMO_99951419","https://dbrb49pjoymg4.cloudfront.net/10001/99951419/hls/playlist.m3u8?ads.xumo_channelId=99951419&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=FoxPhoenix&ads.csid=xumo_[PLATFORM]_FoxPhoenix_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=4154&ads.xumo_contentName=FoxPhoenix&ads.xumo_providerId=4154&ads.xumo_providerName=FoxPhoenix&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99951419&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","16"
"fox_local_seattle_us","FOX","FOX LOCAL Seattle","US","XUMO🇺🇸: Local News","XUMO_99951417","https://dbrb49pjoymg4.cloudfront.net/10001/99951417/hls/playlist.m3u8?ads.xumo_channelId=99951417&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=FoxSeattle&ads.csid=xumo_[PLATFORM]_FoxSeattle_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=4151&ads.xumo_contentName=FoxSeattle&ads.xumo_providerId=4151&ads.xumo_providerName=FoxSeattle&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99951417&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","16"
"fox_local_tampa_bay_us","FOX","FOX LOCAL Tampa Bay","US","XUMO🇺🇸: Local News","XUMO_99951416","https://dbrb49pjoymg4.cloudfront.net/10001/99951416/hls/playlist.m3u8?ads.xumo_channelId=99951416&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=FoxTampaBay&ads.csid=xumo_[PLATFORM]_FoxTampaBay_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=4150&ads.xumo_contentName=FoxTampaBay&ads.xumo_providerId=4150&ads.xumo_providerName=FoxTampaBay&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99951416&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","14"
"fox_local_washington_dc_us","FOX","FOX LOCAL Washington DC","US","XUMO🇺🇸: Local News","XUMO_99951428","https://dbrb49pjoymg4.cloudfront.net/10001/99951428/hls/playlist.m3u8?ads.xumo_channelId=99951428&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=FoxWashingtonDC&ads.csid=xumo_[PLATFORM]_FoxWashingtonDC_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=4163&ads.xumo_contentName=FoxWashingtonDC&ads.xumo_providerId=4163&ads.xumo_providerName=FoxWashingtonDC&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99951428&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","10"
"fox_soul_us_us","FOX","Fox Soul (US)","US","General","","https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00488-foxdigital-foxsoul-lgus/playlist.m3u8","200","5"
