"id","popular_match","name","region","group_title","tvg_id","stream_url","last_status","score"
"game_show_network_east_720p_not_24_7_us","Game Show Network","Game Show Network East (720p) [Not 24/7]","US","Entertainment","GameShowNetwork.us@East","https://a-cdn.klowdtv.com/live2/gsn_720p/playlist.m3u8","200","-22"
"grit_xtra_1080p_us","Grit","Grit Xtra (1080p)","US","Entertainment","GritXtra.us@SD","https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg01438-ewscrippscompan-gritxtra-tablo/playlist.m3u8","200","1"
"classic_car_auctions_by_history_us","History","Classic Car Auctions by History","US","General","XUMO_99951486","https://dbrb49pjoymg4.cloudfront.net/10001/99951486/hls/playlist.m3u8?ads.xumo_channelId=99951486&ads.xumo_streamId=99951486&ads.channelId=99951486&ads.channelName=AEClassicCarAuctions_us&ads.caid=AEClassicCarAuctions&ads.csid=xumo_[PLATFORM]_AEClassicCarAuctions_ssai&ads._fw_coppa=0&ads.xumo_contentId=4326&ads.xumo_contentName=AEClassicCarAuctions&ads.xumo_providerId=4326&ads.xumo_providerName=AEClassicCarAuctions&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads.appName=XumoPlay","200","2"
"history_hit_fi_us","History","History Hit (FI)","US","General","","https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00426-littledotstudio-historyhit-lgfi/playlist.m3u8","200","2"
"history_time_ca_us","History","History Time (CA)","US","General","","https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00090-blueantllc-historytime-lgca/playlist.m3u8","200","1"
"history_time_dk_us","History","History Time (DK)","US","General","","https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00426-littledotstudio-historytime-lgdk/playlist.m3u8","200","1"
"history_time_us_us","History","History Time (US)","US","General","","https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00090-blueantllc-historytime-lgus/playlist.m3u8","200","1"
"ice_road_truckers_by_history_us","History","Ice Road Truckers by History","US","XUMO🇺🇸: Reality TV","XUMO_99951484","https://dbrb49pjoymg4.cloudfront.net/10001/99951484/hls/playlist.m3u8?ads.xumo_channelId=99951484&ads.xumo_streamId=99951484&ads.channelId=99951484&ads.channelName=AEIceRoadTruckersbyHistory_us&ads.caid=AEIceRoadTruckersbyHistory&ads.csid=xumo_[PLATFORM]_AEIceRoadTruckersbyHistory_ssai&ads._fw_coppa=0&ads.xumo_contentId=4323&ads.xumo_contentName=AEIceRoadTruckersbyHistory&ads.xumo_providerId=4323&ads.xumo_providerName=AEIceRoadTruckersbyHistory&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads.genre=Reality,Drama,GD,Entertainment,GV,Reality-TV,Reality+Shows&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=Reality,Drama,GD,Entertainment,GV,Reality-TV,Reality+Shows&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads.appName=XumoPlay","200","-3"
"modern_marvels_by_history_us","History","Modern Marvels by History","US","XUMO🇺🇸: History & Learning","XUMO_99951473","https://dbrb49pjoymg4.cloudfront.net/10001/99951473/hls/playlist.m3u8?ads.xumo_channelId=99951473&ads.xumo_streamId=99951473&ads.channelId=99951473&ads.channelName=AEModernMarvelsByHistory_us&ads.caid=AEModernMarvelsByHistory&ads.csid=xumo_[PLATFORM]_AEModernMarvelsByHistory_ssai&ads._fw_coppa=0&ads.xumo_contentId=4319&ads.xumo_contentName=AEModernMarvelsByHistory&ads.xumo_providerId=4319&ads.xumo_providerName=AEModernMarvelsByHistory&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads.appName=XumoPlay","200","0"
"ion_plus_1080p_us","ION Plus","ION Plus (1080p)","US","Entertainment","IONPlus.us@East","https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg01438-ewscrippscompan-ionplus-tablo/playlist.m3u8","200","2"
"matched_married_meet_by_lifetime_us","Lifetime","Matched Married Meet by Lifetime","US","XUMO🇺🇸: Reality TV","XUMO_99951487","https://dbrb49pjoymg4.cloudfront.net/10001/99951487/hls/playlist.m3u8?ads.xumo_channelId=99951487&ads.xumo_streamId=99951487&ads.channelId=99951487&ads.channelName=AEMatchedMarriedMeet_us&ads.caid=AEMatchedMarriedMeet&ads.csid=xumo_[PLATFORM]_AEMatchedMarriedMeet_ssai&ads._fw_coppa=0&ads.xumo_contentId=4327&ads.xumo_contentName=AEMatchedMarriedMeet&ads.xumo_providerId=4327&ads.xumo_providerName=AEMatchedMarriedMeet&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads.genre=Reality,Drama,GD,Entertainment,GV,Reality-TV,Reality+Shows&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=Reality,Drama,GD,Entertainment,GV,Reality-TV,Reality+Shows&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads.appName=XumoPlay","200","-7"
"classic_movies_channel_us","Movies!","Classic Movies Channel","US","Movies","ClassicMoviesChannel.us@SD","https://jmp2.uk/plu-561c5b0dada51f8004c4d855.m3u8","200","11"
"gravitas_movies_us","Movies!","Gravitas Movies","US","General","XUMO_99991312","https://dbrb49pjoymg4.cloudfront.net/10001/99991312/hls/master.m3u8?includeAssetTags=true&ads.xumo_channelId=99991312&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=GravitasMovies&ads.csid=xumo_[PLATFORM]_GravitasMovies_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=Movie,Movies,FF,Entertainment,GV,Drama,GD&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=Movie,Movies,FF,Entertainment,GV,Drama,GD&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=247&ads.xumo_contentName=GravitasMovies&ads.xumo_providerId=247&ads.xumo_providerName=GravitasMovies&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99991312&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","18"
"movies_4_free_us","Movies!","Movies 4 Free","US","General","","https://movies4free-lg.amagi.tv/playlist.m3u8","206","30"
"movies_4_free_geo_us","Movies!","Movies 4 Free Geo","US","General","","https://cdn-uw2-prod.tsv2.amagi.tv/linear/videosolu-movies4free-lg/playlist.m3u8","206","26"
"outflix_movies_us","Movies!","OUTflix Movies","US","General","XUMO_99951288","https://d3a6p9masi26ag.cloudfront.net/10001/99951288/hls/playlist.m3u8?ads.xumo_channelId=99951288&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=FuseOutTVProud&ads.csid=xumo_[PLATFORM]_FuseOutTVProud_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=4004&ads.xumo_contentName=FuseOutTVProud&ads.xumo_providerId=4004&ads.xumo_providerName=FuseOutTVProud&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99951288&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","19"
"pluto_tv_crime_movies_us","Movies!","Pluto TV Crime Movies","US","Movies","PlutoTVCrimeMovies.us@SD","https://jmp2.uk/plu-5f4d8594eb979c0007706de7.m3u8","200","12"
"pluto_tv_movies_us","Movies!","Pluto TV Movies","US","Movies","PlutoTVMovies.us@Germany","https://jmp2.uk/plu-5c5c3b948002db3c3e0b262e.m3u8","200","18"
"shout_movies_us","Movies!","Shout! Movies","US","General","XUMO_99951411","https://dtqutq7lmcchv.cloudfront.net/10001/99951411/hls/playlist.m3u8?ads.xumo_channelId=99951411&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=ShoutFactoryShoutMovies&ads.csid=xumo_[PLATFORM]_ShoutFactoryShoutMovies_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=Movie,Movies,FF,Entertainment,GV,Drama,GD&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=Movie,Movies,FF,Entertainment,GV,Drama,GD&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=4224&ads.xumo_contentName=ShoutFactoryShoutMovies&ads.xumo_providerId=4224&ads.xumo_providerName=ShoutFactoryShoutMovies&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99951411&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","20"
"universal_movies_us","Movies!","Universal Movies","US","General","XUMO_99991621","https://d4whmvwm0rdvi.cloudfront.net/10007/99991621/hls/master.m3u8?ads.xumo_channelId=99991621&ads.asnw=169843&ads.afid=158702674&ads.sfid=16926435&ads.csid=xumo_[PLATFORM]_rottentomatoesrttv_ssai_cro&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads._fw_did=[IFA]&ads._fw_vcid2=512116:[IFA]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_genre=[content_genre]&ads._fw_content_language=[content_language]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads._fw_deviceType=3-Connected_TV&ads.appVersion=[APP_VERSION]&ads.appName=XumoPlay&ads.xumo_contentId=2659&ads.xumo_contentName=RottenTomatoesRTTV&ads.xumo_providerId=2659&ads.xumo_providerName=RottenTomatoesRTTV&ads.channelId=99991621&ads._fw_ifa_type=[IFA_TYPE]","200","17"
"moviesphere_720p_us","MovieSphere","Moviesphere (720p)","US","Movies","MovieSphere.us@SD","https://jmp2.uk/plu-6401d85a49839300087b116c.m3u8","200","600"
"moviesphere_by_lionsgate_us_2","MovieSphere","MovieSphere by Lionsgate","US","Movies","MovieSphere.us@CA","https://jmp2.uk/plu-64a3d96f060e830008af6745.m3u8","200","9"
"moviesphere_by_lionsgate_us","MovieSphere","MovieSphere by Lionsgate","US","General","XUMO_99951251","https://dbrb49pjoymg4.cloudfront.net/10001/99951251/hls/playlist.m3u8?ads.xumo_channelId=99951251&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=LionsgateMovieSphere&ads.csid=xumo_[PLATFORM]_LionsgateMovieSphere_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=Movie,Movies,FF,Entertainment,GV,Drama,GD&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=Movie,Movies,FF,Entertainment,GV,Drama,GD&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=3955&ads.xumo_contentName=LionsgateMovieSphere&ads.xumo_providerId=3955&ads.xumo_providerName=LionsgateMovieSphere&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99951251&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","9"
"mtv_en_espa_ol_us","MTV","MTV en español","US","Entertainment","MTVenEspanol.us@SD","https://jmp2.uk/plu-5cf96d351652631e36d4331f.m3u8","200","19"
"mtv_ridiculousness_us","MTV","MTV Ridiculousness","US","Entertainment","MTVRidiculousness.us@Germany","https://jmp2.uk/plu-5f9847fd513250000728a9a5.m3u8","200","15"
"nbc_10_boston_news_us","NBC","NBC 10 Boston News","US","XUMO🇺🇸: Local News","XUMO_99951168","https://d4whmvwm0rdvi.cloudfront.net/10007/99951168/hls/master.m3u8?ads.xumo_channelId=99951168&ads.asnw=169843&ads.afid=310133486&ads.sfid=17135549&ads.csid=xumo_[PLATFORM]_NBCNBOS_ssai_cro&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads._fw_did=[IFA]&ads._fw_vcid2=512116:[IFA]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_genre=[content_genre]&ads._fw_content_language=[content_language]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads._fw_deviceType=3-Connected_TV&ads.appVersion=[APP_VERSION]&ads.appName=xumo&ads.xumo_contentId=3820&ads.xumo_contentName=NBCNBOS&ads.xumo_providerId=3820&ads.xumo_providerName=NBCNBOS&ads.channelId=99951168&ads._fw_ifa_type=[IFA_TYPE]","200","15"
"nbc_10_philadelphia_news_us","NBC","NBC 10 Philadelphia News","US","XUMO🇺🇸: Local News","XUMO_99951166","https://d4whmvwm0rdvi.cloudfront.net/10007/99951166/hls/master.m3u8?ads.xumo_channelId=99951166&ads.asnw=169843&ads.afid=314830727&ads.sfid=17135549&ads.csid=xumo_[PLATFORM]_NBCNPHI_ssai_cro&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads._fw_did=[IFA]&ads._fw_vcid2=512116:[IFA]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_genre=[content_genre]&ads._fw_content_language=[content_language]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads._fw_deviceType=3-Connected_TV&ads.appVersion=[APP_VERSION]&ads.appName=xumo&ads.xumo_contentId=3819&ads.xumo_contentName=NBCNPHI&ads.xumo_providerId=3819&ads.xumo_providerName=NBCNPHI&ads.channelId=99951166&ads._fw_ifa_type=[IFA_TYPE]","200","9"
"nbc_12_winston_salem_nc_wxii_720p_us","NBC","NBC 12 Winston-Salem NC (WXII) (720p)","US","News","WXIITV201.us@HD","https://aegis-cloudfront-1.tubi.video/54b357b4-bf4b-4356-97b4-b1acb6ab62f7/playlist.m3u8","206","-9"
"nbc_4_los_angeles_news_us","NBC","NBC 4 Los Angeles News","US","XUMO🇺🇸: Local News","XUMO_99951164","https://d4whmvwm0rdvi.cloudfront.net/10007/99951164/hls/master.m3u8?ads.xumo_channelId=99951164&ads.asnw=169843&ads.afid=314801499&ads.sfid=17135549&ads.csid=xumo_[PLATFORM]_NBCNLA_ssai_cro&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads._fw_did=[IFA]&ads._fw_vcid2=512116:[IFA]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_genre=[content_genre]&ads._fw_content_language=[content_language]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads._fw_deviceType=3-Connected_TV&ads.appVersion=[APP_VERSION]&ads.appName=xumoplay&ads.xumo_contentId=3817&ads.xumo_contentName=NBCNLA&ads.xumo_providerId=3817&ads.xumo_providerName=NBCNLA&ads.channelId=99951164&ads._fw_ifa_type=[IFA_TYPE]","200","11"
"nbc_4_new_york_news_us","NBC","NBC 4 New York News","US","XUMO🇺🇸: Local News","XUMO_99951163","https://d4whmvwm0rdvi.cloudfront.net/10007/99951163/hls/master.m3u8?ads.xumo_channelId=99951163&ads.asnw=169843&ads.afid=314830728&ads.sfid=17135549&ads.csid=xumo_[PLATFORM]_NBCNNY_ssai_cro&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads._fw_did=[IFA]&ads._fw_vcid2=512116:[IFA]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_genre=[content_genre]&ads._fw_content_language=[content_language]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads._fw_deviceType=3-Connected_TV&ads.appVersion=[APP_VERSION]&ads.appName=xumoplay&ads.xumo_contentId=3816&ads.xumo_contentName=NBCNNY&ads.xumo_providerId=3816&ads.xumo_providerName=NBCNNY&ads.channelId=99951163&ads._fw_ifa_type=[IFA_TYPE]","200","14"
"nbc_4_washington_news_us","NBC","NBC 4 Washington News","US","XUMO🇺🇸: Local News","XUMO_99951181","https://d4whmvwm0rdvi.cloudfront.net/10007/99951181/hls/master.m3u8?ads.xumo_channelId=99951181&ads.asnw=169843&ads.afid=348208756&ads.sfid=17135549&ads.csid=xumo_[PLATFORM]_NBCNWAS_ssai_cro&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads._fw_did=[IFA]&ads._fw_vcid2=512116:[IFA]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_genre=[content_genre]&ads._fw_content_language=[content_language]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads._fw_deviceType=3-Connected_TV&ads.appVersion=[APP_VERSION]&ads.appName=xumo&ads.xumo_contentId=3830&ads.xumo_contentName=NBCNWAS&ads.xumo_providerId=3830&ads.xumo_providerName=NBCNWAS&ads.channelId=99951181&ads._fw_ifa_type=[IFA_TYPE]","200","12"
"nbc_5_chicago_news_us","NBC","NBC 5 Chicago News","US","XUMO🇺🇸: Local News","XUMO_99951165","https://d4whmvwm0rdvi.cloudfront.net/10007/99951165/hls/master.m3u8?ads.xumo_channelId=99951165&ads.xumo_streamId=99951165&ads.channelId=99951165&ads.asnw=169843&ads.afid=314828707&ads.sfid=17135549&ads.csid=xumo_[PLATFORM]_NBCNCHI_ssai_cro&ads._fw_coppa=0&ads.xumo_contentId=3818&ads.xumo_contentName=NBCNCHI&ads.xumo_providerId=3818&ads.xumo_providerName=NBCNCHI&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads._fw_vcid2=512116:[IFA]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_genre=[content_genre]&ads._fw_content_language=[content_language]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","15"
"nbc_5_dallas_fort_worth_news_us","NBC","NBC 5 Dallas-Fort Worth News","US","XUMO🇺🇸: Local News","XUMO_99951182","https://d4whmvwm0rdvi.cloudfront.net/10007/99951182/hls/master.m3u8?ads.xumo_channelId=99951182&ads.asnw=169843&ads.afid=348207725&ads.sfid=17135549&ads.csid=xumo_[PLATFORM]_NBCNDAL_ssai_cro&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads._fw_did=[IFA]&ads._fw_vcid2=512116:[IFA]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_genre=[content_genre]&ads._fw_content_language=[content_language]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads._fw_deviceType=3-Connected_TV&ads.appVersion=[APP_VERSION]&ads.appName=XumoPlay&ads.xumo_contentId=3831&ads.xumo_contentName=NBCNDAL&ads.xumo_providerId=3831&ads.xumo_providerName=NBCNDAL&ads.channelId=99951182&ads._fw_ifa_type=[IFA_TYPE]","200","5"
"nbc_6_south_florida_news_us","NBC","NBC 6 South Florida News","US","XUMO🇺🇸: Local News","XUMO_99951167","https://d4whmvwm0rdvi.cloudfront.net/10007/99951167/hls/master.m3u8?ads.xumo_channelId=99951167&ads.asnw=169843&ads.afid=314827096&ads.sfid=17135549&ads.csid=xumo_[PLATFORM]_NBCNFL_ssai_cro&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads._fw_did=[IFA]&ads._fw_vcid2=512116:[IFA]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_genre=[content_genre]&ads._fw_content_language=[content_language]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads._fw_deviceType=3-Connected_TV&ads.appVersion=[APP_VERSION]&ads.appName=xumo&ads.xumo_contentId=3823&ads.xumo_contentName=NBCNFL&ads.xumo_providerId=3823&ads.xumo_providerName=NBCNFL&ads.channelId=99951167&ads._fw_ifa_type=[IFA_TYPE]","200","9"
