"id","popular_match","name","region","group_title","tvg_id","stream_url","last_status","score"
"nbc_7_san_diego_news_us","NBC","NBC 7 San Diego News","US","XUMO🇺🇸: Local News","XUMO_99951185","https://d4whmvwm0rdvi.cloudfront.net/10007/99951185/hls/master.m3u8?ads.xumo_channelId=99951185&ads.asnw=169843&ads.afid=348209253&ads.sfid=17135549&ads.csid=xumo_[PLATFORM]_NBCNSD_ssai_cro&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads._fw_did=[IFA]&ads._fw_vcid2=512116:[IFA]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_genre=[content_genre]&ads._fw_content_language=[content_language]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads._fw_deviceType=3-Connected_TV&ads.appVersion=[APP_VERSION]&ads.appName=xumo&ads.xumo_contentId=3821&ads.xumo_contentName=NBCNSD&ads.xumo_providerId=3821&ads.xumo_providerName=NBCNSD&ads.channelId=99951185&ads._fw_ifa_type=[IFA_TYPE]","200","13"
"nbc_8_lancaster_pa_wgal_720p_us","NBC","NBC 8 Lancaster PA (WGAL) (720p)","US","News","WGAL81.us@HD","https://aegis-cloudfront-1.tubi.video/5d314174-0110-42af-8811-feaae073ea1e/playlist.m3u8","206","-4"
"nbc_bay_area_news_us","NBC","NBC Bay Area News","US","XUMO🇺🇸: Local News","XUMO_99951162","https://d4whmvwm0rdvi.cloudfront.net/10007/99951162/hls/master.m3u8?ads.xumo_channelId=99951162&ads.asnw=169843&ads.afid=348208856&ads.sfid=17135549&ads.csid=xumo_[PLATFORM]_NBCNBA_ssai_cro&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads._fw_did=[IFA]&ads._fw_vcid2=512116:[IFA]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_genre=[content_genre]&ads._fw_content_language=[content_language]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads._fw_deviceType=3-Connected_TV&ads.appVersion=[APP_VERSION]&ads.appName=xumo&ads.xumo_contentId=3822&ads.xumo_contentName=NBCNBA&ads.xumo_providerId=3822&ads.xumo_providerName=NBCNBA&ads.channelId=99951162&ads._fw_ifa_type=[IFA_TYPE]","200","16"
"nbc_comedy_vault_us","NBC","NBC Comedy Vault","US","General","XUMO_99951244","https://d4whmvwm0rdvi.cloudfront.net/10007/99951244/hls/master.m3u8?ads.xumo_channelId=99951244&ads.asnw=169843&ads.afid=380749282&ads.sfid=19316528&ads.csid=xumo_[PLATFORM]_NBCUTNBC_ssai_cro&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads._fw_did=[IFA]&ads._fw_vcid2=512116:[IFA]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_genre=[content_genre]&ads._fw_content_language=[content_language]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads._fw_deviceType=3-Connected_TV&ads.appVersion=[APP_VERSION]&ads.appName=XumoPlay&ads.xumo_contentId=3941&ads.xumo_contentName=NBCUTNBC&ads.xumo_providerId=3941&ads.xumo_providerName=NBCUTNBC&ads.channelId=99951244&ads._fw_ifa_type=[IFA_TYPE]","200","17"
"nbc_connecticut_news_us","NBC","NBC Connecticut News","US","XUMO🇺🇸: Local News","XUMO_99951183","https://d4whmvwm0rdvi.cloudfront.net/10007/99951183/hls/master.m3u8?ads.xumo_channelId=99951183&ads.asnw=169843&ads.afid=348209236&ads.sfid=17135549&ads.csid=xumo_[PLATFORM]_NBCNCT_ssai_cro&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads._fw_did=[IFA]&ads._fw_vcid2=512116:[IFA]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_genre=[content_genre]&ads._fw_content_language=[content_language]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads._fw_deviceType=3-Connected_TV&ads.appVersion=[APP_VERSION]&ads.appName=xumo&ads.xumo_contentId=3832&ads.xumo_contentName=NBCNCT&ads.xumo_providerId=3832&ads.xumo_providerName=NBCNCT&ads.channelId=99951183&ads._fw_ifa_type=[IFA_TYPE]","200","13"
"nbc_lx_home_us","NBC","NBC LX Home","US","XUMO🇺🇸: Home & Design","XUMO_99991651","https://d4whmvwm0rdvi.cloudfront.net/10007/99991651/hls/master.m3u8?ads.xumo_channelId=99991651&ads.asnw=169843&ads.afid=310163898&ads.sfid=16772606&ads.csid=xumo_[PLATFORM]_NBCLXChannel_ssai_cro&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads._fw_did=[IFA]&ads._fw_vcid2=512116:[IFA]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_genre=[content_genre]&ads._fw_content_language=[content_language]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads._fw_deviceType=3-Connected_TV&ads.appVersion=[APP_VERSION]&ads.appName=XumoPlay&ads.xumo_contentId=2632&ads.xumo_contentName=NBCLXChannel&ads.xumo_providerId=2632&ads.xumo_providerName=NBCLXChannel&ads.channelId=99991651&ads._fw_ifa_type=[IFA_TYPE]","200","14"
"nbc_universo_west_720p_us","NBC","NBC Universo West (720p)","US","Entertainment","NBCUniverso.us@West","http://190.11.225.124:5000/live/universo_hd/playlist.m3u8","206","4"
"nbc_news_now_us_2","NBC News NOW","NBC News NOW","US","News","XUMO_99991247","https://d4whmvwm0rdvi.cloudfront.net/10007/99991247/hls/master.m3u8?ads.xumo_channelId=99991247&ads.asnw=169843&ads.afid=137704898&ads.sfid=16772607&ads.csid=xumo_[PLATFORM]_NBCNewsNOW_ssai_cro&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads._fw_did=[IFA]&ads._fw_vcid2=512116:[IFA]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_genre=News,N,DN,Local,LocalNews,News-Local&ads._fw_content_language=[content_language]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads._fw_deviceType=3-Connected_TV&ads.appVersion=[APP_VERSION]&ads.appName=XumoPlay&ads.xumo_contentId=1828&ads.xumo_contentName=NBCNewsNOW&ads.xumo_providerId=1828&ads.xumo_providerName=NBCNewsNOW&ads.channelId=99991247&ads._fw_ifa_type=[IFA_TYPE]","200","1021"
"newsmax_ca_us","Newsmax TV","Newsmax (CA)","US","General","","https://amg00217-newsmax-amg00217c2-lg-ca-4271.playouts.now.amagi.tv/playlist.m3u8","206","16"
"newsmax2_us","Newsmax TV","Newsmax 2","US","News","Newsmax2.us@SD","https://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8","200","24"
"newsmax_2_us_us","Newsmax TV","Newsmax 2 (US)","US","General","","https://amg00217-newsmax-amg00217c3-lg-us-4270.playouts.now.amagi.tv/playlist.m3u8","206","14"
"paramount_movie_channel_us","Paramount Network","Paramount Movie Channel","US","Movies","ParamountMovieChannel.us@SD","https://jmp2.uk/plu-5cb0cae7a461406ffe3f5213.m3u8","200","10"
"pbs_antiques_roadshow_us","PBS","PBS Antiques Roadshow","US","XUMO🇺🇸: Travel & Lifestyle","XUMO_99951206","https://d2irko5f9gt1c5.cloudfront.net/10008/99951206/hls/playlist.m3u8?ads.xumo_channelId=99951206&ads.csid=xumo_[PLATFORM]_PBSAntiquesRoadshowUS_ssai&ads._fw_app_bundle=[app_bundle]&ads.ifa_type=[IFA_TYPE]&ads.did=[IFA]&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads._fw_app_store_url=[app_store_url]&ads._fw_content_category=[IAB_content_category]&ads.xumo_contentName=PBSAntiquesRoadshowUS&ads.xumo_providerName=[PROVIDER_NAME]&ads._fw_content_language=[content_language]&ads.assetId=[ASSET_ID]&ads._fw_content_genre=[content_genre]&ads.xumo_providerId=[PROVIDER_ID]&ads._fw_content_rating=[content_rating]&ads.channelId=99951206&ads.xumo_platform=[PLATFORM]&ads.site_id=22453","200","4"
"pbs_history_ie_geo_us","PBS","PBS History (IE) Geo","US","General","","https://amg02333-pbs-amg02333c3-lg-ie-2837.playouts.now.amagi.tv/playlist/amg02333-pbsdistributionfast-pbshistory-lgie/playlist.m3u8","200","-2"
"pbs_nature_us_geo_us","PBS","PBS Nature? (US) Geo","US","General","","https://amg02333-pbs-amg02333c6-lg-us-3175.playouts.now.amagi.tv/playlist.m3u8","206","8"
"pbs_science_ie_geo_us","PBS","PBS Science (IE) Geo","US","General","","https://amg02333-pbs-amg02333c10-lg-ie-4101.playouts.now.amagi.tv/playlist.m3u8","206","8"
"pop_flix_ie_us","Pop","Pop Flix (IE)","US","General","","https://signatureentertainment-popflix-1-ie.lg.wurl.tv/playlist.m3u8","206","15"
"pop_kids_ie_geo_us","Pop","Pop Kids (IE) Geo","US","General","","https://amg01753-amg01753c2-lg-ie-2961.playouts.now.amagi.tv/playlist/amg01753-narrativeuk-popkid-lgie/playlist.m3u8","200","1"
"scripps_news_us_2","Scripps News","Scripps News","US","News","KGUNTV96.us@SD","https://jmp2.uk/plu-5459795fc9f133a519bc0bef.m3u8","200","1021"
"scripps_news_us_3","Scripps News","Scripps News","US","News","ScrippsNews.us","https://content.uplynk.com/channel/4bb4901b934c4e029fd4c1abfc766c37.m3u8","200","1021"
"scripps_news_1080p_us","Scripps News","Scripps News (1080p)","US","News","ScrippsNews.us@SD","https://aegis-cloudfront-1.tubi.video/7e1c26b7-7975-4240-9a4f-480eaa8f3ea4/playlist.m3u8","206","8"
"scripps_news_only_us","Scripps News","scripps news? only?","US","General","","https://amg01438-ewscripps-amg01438c35-lg-us-4318.playouts.now.amagi.tv/playlist.m3u8","206","24"
"telemundo_al_d_a_us","Telemundo","Telemundo Al Día","US","XUMO🇺🇸: Latino","XUMO_99991747","https://d1rqgw5gocwo9i.cloudfront.net/10009/99991747/hls/master.m3u8?ads.xumo_channelId=99991747&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=169843&ads.afid=137391198&ads.sfid=16926452&ads.caid=xumo_telemundoaldia&ads.csid=xumo_[PLATFORM]_TelemundoNewsSports_ssai_cro&ads._fw_is_lat=0&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=2561&ads.xumo_contentName=TelemundoNewsSports&ads.xumo_providerId=2561&ads.xumo_providerName=TelemundoNewsSports&ads.xumo_channelName=Telemundo%2520Al%2520Dia&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads._fw_devicetype=3-Connected_TV&ads.channelId=99991747&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","9"
"telemundo_corpus_christi_720p_us","Telemundo","Telemundo Corpus Christi (720p)","US","Entertainment","TelemundoCorpusChristi.us@SD","https://content.uplynk.com/channel/b6a96ed39d694ae1b738faa98cf7dd3f.m3u8","200","-13"
"telemundo_deportes_ahora_us","Telemundo","Telemundo Deportes Ahora","US","XUMO🇺🇸: Latino","XUMO_99951459","https://d1rqgw5gocwo9i.cloudfront.net/10009/99951459/hls/master.m3u8?ads.xumo_channelId=99951459&ads.asnw=169843&ads.afid=442535792&ads.sfid=23780352&ads.caid=telemundodeportesahora_linear&ads.csid=xumo_[PLATFORM]_telemundodeportesahora_ssai_cro&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads._fw_did=[IFA]&ads._fw_vcid2=512116:[IFA]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_genre=[content_genre]&ads._fw_content_language=es&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads._fw_deviceType=3-Connected_TV&ads.appVersion=[APP_VERSION]&ads.appName=XumoPlay&ads.xumo_contentId=4281&ads.xumo_contentName=TelemundoDeportesAhora&ads.xumo_providerId=4281&ads.xumo_providerName=TelemundoDeportesAhora&ads.channelId=99951459&ads._fw_ifa_type=[IFA_TYPE]","200","1"
"telemundo_noticias_california_us","Telemundo","Telemundo Noticias California","US","XUMO🇺🇸: Local News","XUMO_99951225","https://dbrb49pjoymg4.cloudfront.net/10001/99951225/hls/master.m3u8?ads.xumo_channelId=99951225&ads.xumo_streamId=99951225&ads.channelId=99951225&ads.channelName=telemundonoticiasca_us&ads.caid=TelemundoNoticiasCA&ads.csid=xumo_[PLATFORM]_TelemundoNoticiasCA_ssai&ads._fw_coppa=0&ads.xumo_contentId=3903&ads.xumo_contentName=TelemundoNoticiasCA&ads.xumo_providerId=3903&ads.xumo_providerName=TelemundoNoticiasCA&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads.appName=XumoPlay","200","4"
"telemundo_noticias_florida_us","Telemundo","Telemundo Noticias Florida","US","XUMO🇺🇸: Local News","XUMO_99951227","https://dbrb49pjoymg4.cloudfront.net/10001/99951227/hls/master.m3u8?ads.xumo_channelId=99951227&ads.xumo_streamId=99951227&ads.channelId=99951227&ads.channelName=telemundonoticiasfl_us&ads.caid=TelemundoNoticiasFL&ads.csid=xumo_[PLATFORM]_TelemundoNoticiasFL_ssai&ads._fw_coppa=0&ads.xumo_contentId=3905&ads.xumo_contentName=TelemundoNoticiasFL&ads.xumo_providerId=3905&ads.xumo_providerName=TelemundoNoticiasFL&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads.appName=XumoPlay","200","7"
"telemundo_noticias_noreste_us","Telemundo","Telemundo Noticias Noreste","US","XUMO🇺🇸: Local News","XUMO_99951228","https://dbrb49pjoymg4.cloudfront.net/10001/99951228/hls/master.m3u8?ads.xumo_channelId=99951228&ads.xumo_streamId=99951228&ads.channelId=99951228&ads.channelName=telemundonoticiasnoreste_us&ads.caid=TelemundoNoticiasNoreste&ads.csid=xumo_[PLATFORM]_TelemundoNoticiasNoreste_ssai&ads._fw_coppa=0&ads.xumo_contentId=3906&ads.xumo_contentName=TelemundoNoticiasNoreste&ads.xumo_providerId=3906&ads.xumo_providerName=TelemundoNoticiasNoreste&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads.appName=XumoPlay","200","7"
"telemundo_noticias_texas_us","Telemundo","Telemundo Noticias Texas","US","XUMO🇺🇸: Local News","XUMO_99951226","https://dbrb49pjoymg4.cloudfront.net/10001/99951226/hls/master.m3u8?ads.xumo_channelId=99951226&ads.xumo_streamId=99951226&ads.channelId=99951226&ads.channelName=telemundonoticiastx_us&ads.caid=TelemundoNoticiasTX&ads.csid=xumo_[PLATFORM]_TelemundoNoticiasTX_ssai&ads._fw_coppa=0&ads.xumo_contentId=3904&ads.xumo_contentName=TelemundoNoticiasTX&ads.xumo_providerId=3904&ads.xumo_providerName=TelemundoNoticiasTX&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads.appName=XumoPlay","200","9"
"tastemade_travel_us_us","Travel Channel","Tastemade Travel (US)","US","General","","https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00047-tastemade-tastemadetravel-lgus/playlist.m3u8","200","-3"
"world_of_free_sport_at_us","World Channel","World Of Free Sport (AT)","US","General","","https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg01866-mainstreammedia-worldoffreespor-lgat/playlist.m3u8","200","-6"
"world_of_free_sport_ch_us","World Channel","World of Free Sport (CH)","US","General","","https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg01866-mainstreammedia-worldoffreespor-lgch/playlist.m3u8","200","-6"
"world_of_love_island_us","World Channel","World of Love Island","US","XUMO🇺🇸: Reality TV","XUMO_99951508","https://dbrb49pjoymg4.cloudfront.net/10001/99951508/hls/playlist.m3u8?ads.xumo_channelId=99951508&ads.xumo_streamId=99951508&ads.channelId=99951508&ads.channelName=ITVWorldofLoveIsland_us&ads.caid=ITVWorldofLoveIsland&ads.csid=xumo_[PLATFORM]_ITVWorldofLoveIsland_ssai&ads._fw_coppa=0&ads.xumo_contentId=4374&ads.xumo_contentName=ITVWorldofLoveIsland&ads.xumo_providerId=4374&ads.xumo_providerName=ITVWorldofLoveIsland&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads.genre=Reality,Drama,GD,Entertainment,GV,Reality-TV,Reality+Shows&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=Reality,Drama,GD,Entertainment,GV,Reality-TV,Reality+Shows&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads.appName=XumoPlay","200","5"
"world_poker_tour_us","World Channel","World Poker Tour","US","General","XUMO_99991317","https://dtqutq7lmcchv.cloudfront.net/10001/99991317/hls/playlist.m3u8?ads.xumo_channelId=99991317&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=WorldPokerTour&ads.csid=xumo_[PLATFORM]_WorldPokerTour_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=252&ads.xumo_contentName=WorldPokerTour&ads.xumo_providerId=252&ads.xumo_providerName=WorldPokerTour&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99991317&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","17"
"world_poker_tour_fi_geo_us","World Channel","World Poker Tour (FI) Geo","US","General","","https://amg00218-amg00218c1-lg-fi-2765.playouts.now.amagi.tv/playlist/amg00218-wptenterprisesfast-worldpokertour-lgfi/playlist.m3u8","200","-7"
"world_poker_tour_ie_geo_us","World Channel","World Poker Tour (IE) Geo","US","General","","https://amg00218-amg00218c1-lg-ie-2758.playouts.now.amagi.tv/playlist/amg00218-wptenterprisesfast-worldpokertour-lgie/playlist.m3u8","200","-7"
"world_poker_tour_us_geo_us","World Channel","World Poker Tour (US) Geo","US","General","","https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00218-wptenterprisesi-worldpokertour-lgus/playlist.m3u8","200","-7"
"world_s_wildest_police_videos_us","World Channel","World's Wildest Police Videos","US","News","XUMO_99951315","https://dbrb49pjoymg4.cloudfront.net/10001/99951315/hls/master.m3u8?ads.xumo_channelId=99951315&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=worldswildestpolicevideos&ads.csid=xumo_[PLATFORM]_worldswildestpolicevideos_ssai&ads._fw_is_lat=0&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=Documentary,Crime,DO,Entertainment,GV,SM&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=Documentary,Crime,DO,Entertainment,GV,SM&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=260&ads.xumo_contentName=FilmRise&ads.xumo_providerId=260&ads.xumo_providerName=FilmRise&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99951315&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","200","4"
